Monit_MAP_CODE1,Year,mean_FIN_SQ_FT,median_FIN_SQ_FT,mean_acres,median_acres,mean_EMV_TOTAL,median_EMV_TOTAL,mean_total_tax,median_total_tax
27014702-01,2009,1183.48087431694,1183.48087431694,11.260519125683059,11.260519125683059,621178.6885245901,621178.6885245901,10767.437158469946,10767.437158469946
82005300-01,2011,912.3166666666667,912.3166666666667,11.365499999999995,11.365499999999995,206329.16666666666,206329.16666666666,0.0,0.0
70005200-01,2007,919.7208121827412,919.7208121827412,24.633807106598983,24.633807106598983,409126.3959390863,409126.3959390863,0.0,0.0
27015700-01,2011,1884.9913544668589,1884.9913544668589,5.107449567723345,5.107449567723345,504774.63976945245,504774.63976945245,5865.703170028818,5865.703170028818
19019800-01,2015,2774.921509998131,2774.921509998131,0.7017996636142897,0.7017996636142897,332614.48327415437,332614.48327415437,3874.3410577462155,3874.3410577462155
19003000-01,2012,3031.978723404255,3031.978723404255,2.060425531914894,2.060425531914894,334249.40898345155,334249.40898345155,6355.286052009456,6355.286052009456
82008200-01,2004,0.0,0.0,3.623025682182984,3.623025682182984,268844.3017656501,268844.3017656501,2272.30176565008,2272.30176565008
82004400-01,2007,0.0,0.0,0.0,0.0,432706.8181818182,432706.8181818182,0.0,0.0
27012300-01,2009,1273.7819083023544,1273.7819083023544,3.9655018587360615,3.9655018587360615,257078.93432465923,257078.93432465923,3560.180916976456,3560.180916976456
62006900-01,2004,1329.1774115365972,1329.1774115365972,1.2266505089675204,1.2266505089675204,296904.5079980611,296904.5079980611,0.0,0.0
82006700-01,2009,864.4734513274336,864.4734513274336,12.90818584070796,12.90818584070796,273308.407079646,273308.407079646,253376.54867256636,253376.54867256636
10007000-01,2007,1016.467018469657,1016.467018469657,6.832163588390501,6.832163588390501,255114.2480211082,255114.2480211082,1303.1213720316623,1303.1213720316623
27008800-01,2005,0.0,0.0,0.0,0.0,291025.65096952906,291025.65096952906,3770.932409972299,3770.932409972299
82015100-01,2014,1152.878048780488,1152.878048780488,13.173414634146342,13.173414634146342,338300.0,338300.0,0.0,0.0
19008200-01,2008,14168.211764705882,14168.211764705882,2.1980168067226886,2.1980168067226886,877040.2521008403,877040.2521008403,18494.319327731093,18494.319327731093
27006700-01,2014,679.7283464566929,679.7283464566929,1.527893700787396,1.527893700787396,550443.1102362205,550443.1102362205,13624.458661417322,13624.458661417322
62001002-01,2007,1388.7173347214991,1388.7173347214991,0.0,0.0,360839.7188964081,360839.7188964081,5027.539823008849,5027.539823008849
19008800-01,2015,1991.3684369342184,1991.3684369342184,0.3875467712733878,0.3875467712733878,220424.10983705492,220424.10983705492,3802.204435727218,3802.204435727218
02000500-01,2015,1891.5871710526317,1891.5871710526317,2.383486842105258,2.383486842105258,215465.29605263157,215465.29605263157,3382.315789473684,3382.315789473684
82012500-01,2013,1726.6744186046512,1726.6744186046512,11.132790697674416,11.132790697674416,380451.16279069765,380451.16279069765,0.0,0.0
02007501-01,2013,1976.2722092722092,1976.2722092722092,0.39113701113701144,0.39113701113701144,178465.52706552707,178465.52706552707,2880.871794871795,2880.871794871795
10021600-01,2009,1518.1889250814331,1518.1889250814331,2.9642671009771995,2.9642671009771995,404532.2475570033,404532.2475570033,5988.609120521172,5988.609120521172
82005900-01,2011,874.6511156186613,874.6511156186613,6.186186612576068,6.186186612576068,208632.45436105476,208632.45436105476,0.0,0.0
10000200-01,2015,513.1813953488372,513.1813953488372,0.9493255813953492,0.9493255813953492,494385.81395348837,494385.81395348837,7224.497674418604,7224.497674418604
70012001-01,2014,1291.8095238095239,1291.8095238095239,8.791957671957663,8.791957671957663,390446.8253968254,390446.8253968254,0.0,0.0
62005600-01,2015,1594.1910337905654,1594.1910337905654,0.47643693542990423,0.47643693542990423,278163.98461023753,278163.98461023753,4240.019069923052,4240.019069923052
62000100-01,2011,1341.658720793014,1341.658720793014,0.5445008260561719,0.5445008260561719,254794.00519235307,254794.00519235307,2855.9263629926836,2855.9263629926836
82010600-02,2007,0.0,0.0,0.0,0.0,553160.4166666666,553160.4166666666,0.0,0.0
10024900-01,2012,12398.83695652174,12398.83695652174,8.220163043478264,8.220163043478264,1186160.8695652173,1186160.8695652173,38784.641304347824,38784.641304347824
27018200-01,2014,1092.6132740081573,1092.6132740081573,1.0079050797182028,1.0079050797182028,217879.86651835372,217879.86651835372,3661.7890248424173,3661.7890248424173
70009500-01,2010,1341.5171232876712,1341.5171232876712,3.860393835616437,3.860393835616437,395445.37671232875,395445.37671232875,0.0,0.0
10009300-01,2005,1362.1304347826087,1362.1304347826087,21.141478260869572,21.141478260869572,359758.26086956525,359758.26086956525,1970.9652173913043,1970.9652173913043
10006800-01,2007,1700.732142857143,1700.732142857143,53.43946428571426,53.43946428571426,398569.64285714284,398569.64285714284,1625.4107142857142,1625.4107142857142
27006700-02,2012,870.7851809304997,870.7851809304997,1.439437105112006,1.439437105112006,432397.8173463527,432397.8173463527,7959.524985640436,7959.524985640436
19008800-01,2014,2064.4716750648954,2064.4716750648954,0.3946251336081877,0.3946251336081877,221662.81875095435,221662.81875095435,3877.439761795694,3877.439761795694
82006800-01,2015,864.1081081081081,864.1081081081081,12.517027027027025,12.517027027027025,249694.5945945946,249694.5945945946,0.0,0.0
82001400-01,2008,0.0,0.0,6.911182994454713,6.911182994454713,430067.83733826247,430067.83733826247,412302.7726432532,412302.7726432532
82012200-01,2014,2255.3342939481267,2255.3342939481267,5.692853025936601,5.692853025936601,479261.6714697406,479261.6714697406,0.0,0.0
27017100-01,2004,0.0,0.0,0.0,0.0,210731.69014084508,210731.69014084508,2446.1901408450703,2446.1901408450703
10010800-01,2011,1429.1052631578948,1429.1052631578948,59.00789473684212,59.00789473684212,399321.05263157893,399321.05263157893,2829.4736842105262,2829.4736842105262
82008200-01,2009,1284.4556765163297,1284.4556765163297,6.955054432348363,6.955054432348363,331502.95489891135,331502.95489891135,301772.78382581647,301772.78382581647
27006900-01,2007,0.0,0.0,0.751924519973514,0.751924519973514,286642.24233061133,286642.24233061133,3371.248510262635,3371.248510262635
27011601-01,2015,1243.29931640625,1243.29931640625,0.7100073242187473,0.7100073242187473,256488.4765625,256488.4765625,5487.84619140625,5487.84619140625
82000200-02,2005,0.0,0.0,6.1139837398373995,6.1139837398373995,317276.8292682927,317276.8292682927,1205.5447154471544,1205.5447154471544
27016000-01,2004,0.0,0.0,0.0,0.0,354137.51861042186,354137.51861042186,4948.687344913152,4948.687344913152
82010200-01,2007,140.2585124595777,140.2585124595777,0.0,0.0,205557.3996575994,205557.3996575994,465.0180711432376,465.0180711432376
82002100-01,2011,1554.716836734694,1554.716836734694,1.2178571428571423,1.2178571428571423,330813.01020408166,330813.01020408166,0.0,0.0
19004200-02,2008,1745.4390804597701,1745.4390804597701,3.2348275862068956,3.2348275862068956,348332.8735632184,348332.8735632184,3451.9563218390804,3451.9563218390804
82012300-01,2014,1675.5481927710844,1675.5481927710844,7.240542168674702,7.240542168674702,359502.4096385542,359502.4096385542,0.0,0.0
27003501-01,2010,1102.1368029739776,1102.1368029739776,1.7921449814126236,1.7921449814126236,406762.97397769516,406762.97397769516,8089.954646840149,8089.954646840149
02013000-01,2005,1311.5050847457628,1311.5050847457628,10.897288135593218,10.897288135593218,218055.93220338982,218055.93220338982,0.0,0.0
27003502-01,2010,906.237668161435,906.237668161435,1.25237668161435,1.25237668161435,458411.6591928251,458411.6591928251,9578.192825112108,9578.192825112108
82048800-01,2007,0.0,0.0,0.0,0.0,458031.06796116504,458031.06796116504,0.0,0.0
02007900-01,2007,2229.960217983651,2229.960217983651,0.3155258855585829,0.3155258855585829,321971.1716621253,321971.1716621253,2407.3351498637603,2407.3351498637603
82007400-02,2010,1295.0,1295.0,18.49875,18.49875,321712.5,321712.5,0.0,0.0
70005400-02,2013,558.443113772455,558.443113772455,2.2747604790419165,2.2747604790419165,286874.251497006,286874.251497006,0.0,0.0
82009200-01,2008,0.0,0.0,0.6667422334172962,0.6667422334172962,438421.4105793451,438421.4105793451,437989.1687657431,437989.1687657431
82015900-02,2007,0.0,0.0,0.0,0.0,270206.00162206,270206.00162206,0.0,0.0
62007200-01,2014,1638.3880095923262,1638.3880095923262,0.8899040767386036,0.8899040767386036,393246.5227817746,393246.5227817746,7482.771223021583,7482.771223021583
82006400-01,2005,0.0,0.0,4.861187050359713,4.861187050359713,257350.0,257350.0,1388.179856115108,1388.179856115108
82012000-01,2005,0.0,0.0,5.15981220657277,5.15981220657277,434308.45070422534,434308.45070422534,2623.1267605633802,2623.1267605633802
82003600-01,2004,0.0,0.0,10.52634615384615,10.52634615384615,244465.38461538462,244465.38461538462,649.7307692307693,649.7307692307693
82003500-01,2005,0.0,0.0,7.11291338582677,7.11291338582677,362744.094488189,362744.094488189,1899.3543307086613,1899.3543307086613
27015700-01,2007,0.0,0.0,5.075454545454547,5.075454545454547,479217.60461760464,479217.60461760464,4548.468975468975,4548.468975468975
27065600-01,2007,0.0,0.0,1.736562274150795,1.736562274150795,479954.90243314864,479954.90243314864,9255.219224283304,9255.219224283304
19006500-01,2004,2341.572679509632,2341.572679509632,1.387828371278456,1.387828371278456,335557.0928196147,335557.0928196147,3104.523642732049,3104.523642732049
82009400-01,2013,1915.8464538142823,1915.8464538142823,0.6225274189617305,0.6225274189617305,286249.4759931757,286249.4759931757,0.0,0.0
82002800-01,2005,0.0,0.0,6.317795275590552,6.317795275590552,291811.81102362205,291811.81102362205,1333.2125984251968,1333.2125984251968
27017600-01,2011,1390.4215384615384,1390.4215384615384,4.077528205128205,4.077528205128205,379379.6923076923,379379.6923076923,6751.6471794871795,6751.6471794871795
27017901-01,2004,0.0,0.0,0.0,0.0,314184.7533632287,314184.7533632287,3598.865470852018,3598.865470852018
27069300-01,2009,2.812037037037037,2.812037037037037,2.1634074074074148,2.1634074074074148,420962.5,420962.5,7641.761111111111,7641.761111111111
27017800-01,2009,1138.4354838709678,1138.4354838709678,16.25948387096776,16.25948387096776,340600.0,340600.0,4503.958064516129,4503.958064516129
27009100-01,2015,1568.5239130434782,1568.5239130434782,0.6146014492753616,0.6146014492753616,354968.9130434783,354968.9130434783,5272.88115942029,5272.88115942029
02007900-01,2010,1681.1263157894737,1681.1263157894737,0.048215789473684205,0.048215789473684205,232904.84210526315,232904.84210526315,2580.54,2580.54
82004200-01,2009,1336.2820512820513,1336.2820512820513,10.660705128205123,10.660705128205123,347119.23076923075,347119.23076923075,324243.58974358975,324243.58974358975
19000600-01,2010,598.0088495575221,598.0088495575221,7.95433628318584,7.95433628318584,197858.40707964601,197858.40707964601,2409.7964601769913,2409.7964601769913
10005400-01,2006,1495.8875,1495.8875,25.594499999999996,25.594499999999996,736877.5,736877.5,3581.5,3581.5
27071100-01,2010,944.1060070671379,944.1060070671379,4.064941560206605,4.064941560206605,429789.9701005708,429789.9701005708,9929.97254688774,9929.97254688774
02007900-01,2012,1748.542105263158,1748.542105263158,0.36456842105262943,0.36456842105262943,206293.15789473685,206293.15789473685,2317.4868421052633,2317.4868421052633
27005300-01,2008,0.0,0.0,1.1554489795918343,1.1554489795918343,280096.5120593692,280096.5120593692,3707.2374768089053,3707.2374768089053
82036800-01,2011,1677.4521072796936,1677.4521072796936,3.977049808429118,3.977049808429118,360440.99616858235,360440.99616858235,0.0,0.0
27012300-01,2012,1264.9869047619047,1264.9869047619047,3.7494166666666686,3.7494166666666686,197694.52380952382,197694.52380952382,3145.5011904761905,3145.5011904761905
62007300-01,2015,1713.5091416962925,1713.5091416962925,0.7530066023362072,0.7530066023362072,305536.38902996446,305536.38902996446,5016.5388522092435,5016.5388522092435
27065600-01,2015,982.9896788990826,982.9896788990826,1.9166800458715478,1.9166800458715478,400533.6009174312,400533.6009174312,9451.564506880733,9451.564506880733
82006800-01,2013,864.1081081081081,864.1081081081081,12.517027027027025,12.517027027027025,221137.83783783784,221137.83783783784,0.0,0.0
82000200-02,2011,1070.1642857142858,1070.1642857142858,10.565714285714279,10.565714285714279,277353.5714285714,277353.5714285714,0.0,0.0
27013305-01,2015,1410.443725743855,1410.443725743855,0.9361966364812458,0.9361966364812458,444563.32470892626,444563.32470892626,6592.2490297542045,6592.2490297542045
82004200-02,2013,1408.4942528735633,1408.4942528735633,12.944712643678157,12.944712643678157,291917.2413793103,291917.2413793103,0.0,0.0
62004600-01,2010,2840.755993150685,2840.755993150685,1.810624999999998,1.810624999999998,615239.2979452055,615239.2979452055,7128.671232876713,7128.671232876713
82015100-01,2012,1152.878048780488,1152.878048780488,13.162439024390244,13.162439024390244,292785.3658536585,292785.3658536585,0.0,0.0
82008700-01,2006,1148.9135514018692,1148.9135514018692,2.500210280373833,2.500210280373833,309018.34112149535,309018.34112149535,3108.7242990654204,3108.7242990654204
13004200-01,2004,0.0,0.0,4.629388888888888,4.629388888888888,219374.44444444444,219374.44444444444,1460.1555555555556,1460.1555555555556
02007200-01,2011,2435.535640950425,2435.535640950425,0.5390701085362275,0.5390701085362275,276526.2540334409,276526.2540334409,5293.91757113523,5293.91757113523
82002100-02,2010,1640.759109311741,1640.759109311741,1.2136032388663953,1.2136032388663953,314622.67206477735,314622.67206477735,0.0,0.0
19000400-01,2010,2460.5316279069766,2460.5316279069766,1.5211441860465151,1.5211441860465151,186026.6511627907,186026.6511627907,2803.3562790697674,2803.3562790697674
82001502-01,2012,1050.9753086419753,1050.9753086419753,12.679506172839506,12.679506172839506,392516.04938271607,392516.04938271607,0.0,0.0
82003400-01,2004,0.0,0.0,14.75333333333333,14.75333333333333,408325.9259259259,408325.9259259259,718.6666666666666,718.6666666666666
70007600-02,2008,1630.891472868217,1630.891472868217,2.5848062015503817,2.5848062015503817,454656.9767441861,454656.9767441861,0.0,0.0
62005700-01,2010,1420.6632516703787,1420.6632516703787,1.407080178173704,1.407080178173704,305119.4877505568,305119.4877505568,4272.855233853007,4272.855233853007
62007300-01,2008,1667.0150517403574,1667.0150517403574,0.0,0.0,376547.6011288805,376547.6011288805,4758.566948886798,4758.566948886798
82008700-01,2010,1177.552204176334,1177.552204176334,5.213225058004632,5.213225058004632,308245.939675174,308245.939675174,0.0,0.0
82011302-02,2005,0.0,0.0,4.106396396396396,4.106396396396396,209882.88288288287,209882.88288288287,1244.4684684684685,1244.4684684684685
10021600-01,2011,1369.320930232558,1369.320930232558,2.6517674418604646,2.6517674418604646,283575.81395348837,283575.81395348837,3770.9116279069767,3770.9116279069767
27011900-01,2005,0.0,0.0,0.0,0.0,412927.1238095238,412927.1238095238,11172.245333333334,11172.245333333334
27018100-01,2006,0.0,0.0,0.0,0.0,346355.7345971564,346355.7345971564,3533.8445497630332,3533.8445497630332
27003502-01,2012,919.2503725782415,919.2503725782415,1.2502533532041715,1.2502533532041715,408636.21460506704,408636.21460506704,9676.415797317437,9676.415797317437
10022500-01,2005,2080.183070866142,2080.183070866142,0.8447375328083956,0.8447375328083956,326018.50393700786,326018.50393700786,2784.009186351706,2784.009186351706
19034900-01,2005,1832.307051637979,1832.307051637979,2.1254081066074386,2.1254081066074386,284899.22265408107,284899.22265408107,2325.166018878401,2325.166018878401
13005700-01,2013,1424.0,1424.0,7.072463768115939,7.072463768115939,234671.01449275363,234671.01449275363,0.0,0.0
70007600-02,2010,1756.4137931034484,1756.4137931034484,2.9957471264367808,2.9957471264367808,445626.05363984674,445626.05363984674,0.0,0.0
82010800-01,2005,0.0,0.0,5.9800943396226405,5.9800943396226405,302774.5283018868,302774.5283018868,1133.4905660377358,1133.4905660377358
82011200-02,2014,432.7142857142857,432.7142857142857,13.838163265306122,13.838163265306122,1418153.0612244897,1418153.0612244897,0.0,0.0
19002300-01,2008,2737.2423869578593,2737.2423869578593,0.8414426330359869,0.8414426330359869,366956.4441710243,366956.4441710243,4113.089203322054,4113.089203322054
